Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Syncurity,https://www.crunchbase.com/organization/syncurity,"Cyber Security, Security, Software","Bethesda, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",2014-08-22,day,,,2018-10-22,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Kluz Ventures, Mach37, Michael W. Wellman, SixThirty CYBER, TEDCO",6
"CoinAlpha, Inc.",https://www.crunchbase.com/organization/coinalpha-inc,"Blockchain, Machine Learning, Management Information Systems","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-08-01,day,,,2018-09-24,3450000,USD,3450000,Seed,3450000,USD,3450000,Seed,"Alpha Startups, Bain Capital Ventures, Ironfire Ventures, SharesPost Investment Management, StartX (Stanford-StartX Fund)",5
Codex Protocol,https://www.crunchbase.com/organization/codex-protocol,"Art, Blockchain, Information Services, Information Technology, Software","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2018-07-20,,,,Initial Coin Offering,,,,,"Ausum Ventures, FJ Labs, J Capital, Pantera Capital, Visary Capital",5
Xaptum,https://www.crunchbase.com/organization/xaptum,"Infrastructure, Internet, Network Security","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2013-01-01,year,,,2018-10-01,3100000,USD,3100000,Venture - Series Unknown,3100000,USD,3100000,,"Alumni Ventures Group, ArchVentures SA, HPA, LOUD Capital, Total Access Fund",11
SMBX,https://www.crunchbase.com/organization/smbx,"Blockchain, Financial Services, Marketplace","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,day,,,2018-10-12,50000,USD,50000,Seed,50000,USD,50000,Seed,"Berkeley SkyDeck Fund, Hard Yaka, Ironfire Ventures",3
Rhombus Systems,https://www.crunchbase.com/organization/rhombus-systems,"Information Technology, Security, Video","Sacramento, California, United States","West Coast, Western US",2016-01-01,year,,,2018-09-10,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Lemnos VC, Promus Ventures",2
ImageWare Systems,https://www.crunchbase.com/organization/imageware-systems,"Identity Management, Software","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",1987-01-01,year,2003-01-10,day,2018-09-19,8900000,USD,8900000,Post-IPO Equity,8900000,USD,8900000,IPO,MDB Capital Group,1
ORock Technologies,https://www.crunchbase.com/organization/orock-technologies,"Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Cyber Security, IaaS, Information Technology, Private Cloud, SaaS","Reston, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2014-01-01,year,,,2018-09-10,15000000,USD,15000000,Venture - Series Unknown,15000000,USD,15000000,,,
CybSafe,https://www.crunchbase.com/organization/cybsafe,"Cyber Security, Network Security","London, England, United Kingdom",European Union (EU),2015-01-01,year,,,2018-09-04,3500000,GBP,4500241,Series A,3500000,GBP,4500241,Early Stage Venture,Level39,1
DarkOwl,https://www.crunchbase.com/organization/owl-cybersecurity,"Cyber Security, Information Technology, Risk Management, Software","Denver, Colorado, United States","Greater Denver Area, Western US",2015-01-01,year,,,2018-07-13,2242086,USD,2242086,Venture - Series Unknown,2242086,USD,2242086,,,
UHIVE Social Network,https://www.crunchbase.com/organization/uhive-social-network,"Cryptocurrency, E-Commerce, Financial Services, FinTech, Information Technology, Internet, Social Media, Social Network","London, England, United Kingdom",European Union (EU),2018-01-05,day,,,2018-09-30,,,,Pre-Seed,,,,Seed,Christoph Lymbersky,1
Identify3D,https://www.crunchbase.com/organization/identify3d,"Digital Media, Intellectual Property, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2018-08-31,,,,Convertible Note,3250000,USD,3250000,Seed,"Bee Partners, La Famiglia, Next47, UL Ventures, Uncork Capital",6
Ultrain,https://www.crunchbase.com/organization/ultrain,"Blockchain, Information Technology, Software","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-07-30,20000000,USD,20000000,Series A,20000000,USD,20000000,Early Stage Venture,"8 Decimal Capital, Ceyuan Ventures, DHVC, Draper Dragon, Morningside Venture Capital",17
Synthetic Minds,https://www.crunchbase.com/organization/synthetic-minds,"Ethereum, FinTech, Intelligent Systems, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-10-22,5500000,USD,5500000,Seed,5500000,USD,5500000,Seed,"Khosla Ventures, Pantera Capital, Y Combinator",3
Stabilitas,https://www.crunchbase.com/organization/stabilitas,"Location Based Services, Mobile, Security, Travel","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2013-09-01,day,,,2018-11-08,1100000,USD,1100000,Grant,1350000,USD,1350000,Seed,"Cascade Angels Fund, Geekdom Fund, National Science Foundation, Right Side Capital Management, Techstars",7
Seafood Souq,https://www.crunchbase.com/organization/seafood-souq,"Blockchain, E-Commerce, E-Commerce Platforms, Logistics, Seafood, Supply Chain Management","Dubai, Dubai, United Arab Emirates",Gulf Cooperation Council (GCC),2018-08-28,day,,,2018-09-15,2500000,AED,680639,Angel,2500000,AED,680639,Seed,,
ABE Global,https://www.crunchbase.com/organization/abe-global,"Blockchain, Marketplace, Stock Exchanges, Trading Platform","Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",2018-03-01,month,,,2018-08-15,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Distributed Global, Galaxy Digital LP, gumi Cryptos Capital",3
Plair,https://www.crunchbase.com/organization/plair-7ccd,"Blockchain, eSports, Gaming, Video Games","Grand Cayman, Midland, Cayman Islands",,2017-01-01,year,,,2018-11-16,22000000,USD,22000000,Initial Coin Offering,22000000,USD,22000000,,"Alphabit Fund, Draper Dragon, Fenbushi Capital, IDG Capital, Vechain",10
GetAlert,https://www.crunchbase.com/organization/getalert,"3D Technology, Artificial Intelligence, Biometrics, Computer Vision, Security","Herzliya, Tel Aviv, Israel",,2015-01-01,day,,,2018-09-06,3000000,USD,3000000,Series B,3000000,USD,3000000,Early Stage Venture,"Eli Harari, Glory Ventures",2
iS5 Communications,https://www.crunchbase.com/organization/is5-communications,"Cyber Security, Industrial Automation, Information Technology, Network Security, Professional Services","Mississauga, Ontario, Canada",Great Lakes,2012-01-01,year,,,2018-08-08,22000000,CAD,16895589,Venture - Series Unknown,22000000,CAD,16895589,,"ClearSky, Phoenix Contact Innovation Ventures",2
DrumG Technologies,https://www.crunchbase.com/organization/drumg-financial-technologies,"Analytics, Blockchain, Financial Services, FinTech, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2018-08-24,6500000,USD,6500000,Series A,6500000,USD,6500000,Early Stage Venture,ConsenSys,1
Adhara,https://www.crunchbase.com/organization/adhara,"Ethereum, Financial Services, Information Services, Information Technology, Payments","London, England, United Kingdom",European Union (EU),2018-04-27,day,,,2018-10-15,15000000,USD,15000000,Venture - Series Unknown,15000000,USD,15000000,,ConsenSys Ventures,1
OpenNode,https://www.crunchbase.com/organization/opennode,"Bitcoin, E-Commerce, Mobile Payments, Point of Sale, Transaction Processing","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-05-01,month,,,2018-12-18,1250000,USD,1250000,Seed,1250000,USD,1250000,Seed,Draper Associates,1
AlphaSwap,https://www.crunchbase.com/organization/alphaswap,"Asset Management, Blockchain, Crowdsourcing, Financial Services, FinTech, Internet, Marketplace","London, England, United Kingdom",European Union (EU),2017-09-01,day,,,2018-12-12,750000,USD,750000,Seed,750000,USD,750000,Seed,Obotritia Capital,1
Pexapark,https://www.crunchbase.com/organization/pexapark,"Blockchain, CleanTech, FinTech, Marketplace, Renewable Energy, SaaS","Schlieren, Zurich, Switzerland",,2017-07-01,day,,,2018-12-12,3500000,EUR,3979850,Series A,3500000,EUR,3979850,Early Stage Venture,,
CESPPA,https://www.crunchbase.com/organization/cesppa,"Cyber Security, Information Technology, Internet, Security","Playa Vista, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-06-01,month,,,2018-07-19,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"Andy Rankin, Brian Lee, Cooley, KohFounders, Mucker Capital",10
CensorNet,https://www.crunchbase.com/organization/censornet,"Enterprise Software, Productivity Tools, Security","Basingstoke, Hampshire, United Kingdom",European Union (EU),2005-01-01,month,,,2018-07-31,,,,Corporate Round,,,,,"Entrust Datacard, Talis Capital",2
KZen Networks,https://www.crunchbase.com/organization/kzen-networks,"Blockchain, Information Services, Information Technology, Network Security","Sarona, Tel Aviv, Israel",,2018-01-01,year,,,2018-10-02,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Benson Oak Ventures, Elron Electronic Industries, FJ Labs, Pierre Kosciusko-Morizet, Samsung NEXT",8
Etherisc,https://www.crunchbase.com/organization/etherisc,"Apps, Insurance, InsurTech, Security","Icking, Bayern, Germany",European Union (EU),2016-01-01,year,,,2018-09-11,100000,USD,100000,Seed,100000,USD,100000,Seed,KR1,1
Stronghold,https://www.crunchbase.com/organization/stronghold,"Bitcoin, Financial Services, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-07-12,3300000,USD,3300000,Seed,3300000,USD,3300000,Seed,"Array Ventures, Hack VC, Matt Mickiewicz, Precursor Ventures, Vinny Lingham",12
Intruder,https://www.crunchbase.com/organization/intruder,"Cyber Security, Small and Medium Businesses","London, England, United Kingdom",European Union (EU),2015-01-01,year,,,2018-12-01,300000,GBP,382574,Seed,300000,GBP,382574,Seed,"CyLon, NCSC Cyber Accelerator, Pitch@Palace",3
Acorus Networks,https://www.crunchbase.com/organization/acorus-networks,Network Security,"Courbevoie, Ile-de-France, France",European Union (EU),2014-11-01,month,,,2018-10-09,5000000,EUR,5752435,Series A,5000000,EUR,5752435,Early Stage Venture,"Elaia, Kima Ventures, Partech",3
Aztec Protocol,https://www.crunchbase.com/organization/aztec-protocol,"Blockchain, Cryptocurrency","London, England, United Kingdom",European Union (EU),,,,,2018-11-29,2100000,USD,2100000,Seed,2100000,USD,2100000,Seed,"Charlie Songhurst, ConsenSys, Entrepreneur First, Jeffrey Tarrant, Samos Investments",5
CUDDLY Inc.,https://www.crunchbase.com/organization/poundwishes-inc-,"Blockchain, Crowdfunding, Cryptocurrency, E-Commerce, Information Technology, Pet","Seal Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2014-01-01,day,,,2018-10-15,375000,USD,375000,Convertible Note,25000,USD,25000,,"Dave Niemann, Frank Suryan, Greg Kidd, John Hussey",4
Axio Global,https://www.crunchbase.com/organization/axio-global,"Cyber Security, Information Services, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-01-01,year,,,2018-10-02,3300000,USD,3300000,Series A,3300000,USD,3300000,Early Stage Venture,NFP Ventures,1
Corero Network Security,https://www.crunchbase.com/organization/corero-network-security,"Analytics, Cyber Security, Internet, National Security, Security","Marlborough, Massachusetts, United States","Greater Boston Area, East Coast, New England",1997-01-01,year,2011-03-02,day,2018-10-15,2000000,USD,2000000,Post-IPO Equity,2000000,USD,2000000,IPO,"Clydesdale Bank, Fidelity Ventures, Juniper Networks, MSD Capital, TCV",13
Rubicon Labs,https://www.crunchbase.com/organization/rubicon-labs,"Cyber Security, Internet of Things, Network Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2012-01-01,year,,,2018-09-21,1713000,USD,1713000,Venture - Series Unknown,1713000,USD,1713000,,"Akamai Technologies, Pelion Venture Partners, Third Point Ventures",3
EcoSteer,https://www.crunchbase.com/organization/ecosteer,"Blockchain, Internet of Things, Privacy, Security, Software","Bozen, Trentino-Alto Adige, Italy",European Union (EU),2017-01-01,year,,,2018-12-01,450000,EUR,509445,Seed,450000,EUR,509445,Seed,,
Nozomi Networks,https://www.crunchbase.com/organization/nozomi-networks,"Computer, Cyber Security, Industrial, Information Services, Information Technology","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-10-01,month,,,2018-09-27,30000000,USD,30000000,Series C,30000000,USD,30000000,Late Stage Venture,"Energize Ventures, GGV Capital, Lux Capital, Planven Investments, THI Investments",5
Robot Cache,https://www.crunchbase.com/organization/robot-cache-s-l,"Blockchain, Computer, Digital Media, PC Games","Santa Cruz De Tenerife, Canarias, Spain",European Union (EU),2018-01-16,day,,,2018-09-05,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,,Millennium Blockchain,1
RtBrick,https://www.crunchbase.com/organization/rtbrick-inc,"Cloud Computing, Network Security, Software","Princeton, New Jersey, United States","East Coast, Northeastern US",2015-10-29,day,,,2018-10-23,6000000,USD,6000000,Series A,6000000,USD,6000000,Early Stage Venture,"Deutsche Telekom Capital Partners, Swisscom Ventures",2
Synchrolife,https://www.crunchbase.com/organization/synchrolife,"Android, Artificial Intelligence, Blockchain, Cryptocurrency, Food and Beverage, iOS, Mobile Apps, Mobile Payments, Payments, Search Engine","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2015-12-01,month,,,2018-08-13,80000000,JPY,723136,Seed,80000000,JPY,723136,Seed,"Ceres inc., Fujio Komur",2
Finhaven,https://www.crunchbase.com/organization/finhaven,"Blockchain, Financial Services, FinTech, Information Technology","Vancouver, British Columbia, Canada",,2018-01-01,day,,,2018-09-12,6600000,CAD,5075978,Series A,6600000,CAD,5075978,Early Stage Venture,"Dunamu & Partners, Lanebury Growth Capital, Medici Investment, Medici Leading Enterprise Fund, TheVentures",6
Safe 365,https://www.crunchbase.com/organization/safe-365,"Apps, Elderly, Family, GPS, Mobile Apps, Security, Software, Web Development","Barcelona, Catalonia, Spain",European Union (EU),2018-01-01,day,,,2018-07-02,615000,EUR,715961,Seed,615000,EUR,715961,Seed,"Caixa Capital Risc, ClubRACC, Mangrove Capital Partners",3
SIEMonster,https://www.crunchbase.com/organization/siemonster,"Cyber Security, Information Technology, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-10-22,1887000,USD,1887000,Venture - Series Unknown,1887000,USD,1887000,,"Birchmere Ventures, Innovating Capital, James Murphy, Techstars Ventures",4
Yunding Technology,https://www.crunchbase.com/organization/yunding-technology,"Hardware, Security, Smart Home","Beijing, Beijing, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-12-18,600000000,CNY,87018317,Series D,600000000,CNY,87018317,Late Stage Venture,"Baidu Ventures, K2VC, Legend Star, Red Star Macalline, SIG China (SIG Asia Investments)",9
Halos Insurance,https://www.crunchbase.com/organization/halos-insurance,"Artificial Intelligence, Blockchain, Consumer, Impact Investing, Insurance, InsurTech","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2018-07-16,day,,,2018-12-20,150000,USD,150000,Convertible Note,120000,USD,120000,Seed,"Plug and Play, Techstars",2
STRAX Intelligence Group,https://www.crunchbase.com/organization/eagleeye-intelligence-llc,"Analytics, Communications Infrastructure, Data Integration, Drone Management, Drones, GovTech, Physical Security, Public Safety, Security","Boca Raton, Florida, United States","Greater Miami Area, East Coast, Southern US",2015-03-12,day,,,2018-07-20,,,,Convertible Note,6000000,USD,6000000,Early Stage Venture,"Responder Ventures, Stonehenge Growth Equity",2
